match_id,format,season,date,event,match_number,team1,team2,winner,margin,venue,city
1089183,ODI,2017,2017/04/04,Papua New Guinea in United Arab Emirates ODI Series,3,United Arab Emirates,Papua New Guinea,United Arab Emirates,103 runs,Sheikh Zayed Stadium,Abu Dhabi
1089419,ODI,2017,2017/06/15,Zimbabwe in Scotland ODI Series,1,Scotland,Zimbabwe,Scotland,26 runs,"Grange Cricket Club Ground, Raeburn Place",Edinburgh
1089420,ODI,2017,2017/06/17,Zimbabwe in Scotland ODI Series,2,Scotland,Zimbabwe,Zimbabwe,6 wickets,"Grange Cricket Club Ground, Raeburn Place",Edinburgh
1098206,ODI,2017,2017/06/23,India in West Indies ODI Series,1,West Indies,India,no result,,"Queen's Park Oval, Port of Spain",Trinidad
1098207,ODI,2017,2017/06/25,India in West Indies ODI Series,2,West Indies,India,India,105 runs,"Queen's Park Oval, Port of Spain",Trinidad
1098208,ODI,2017,2017/06/30,India in West Indies ODI Series,3,West Indies,India,India,93 runs,"Sir Vivian Richards Stadium, North Sound",Antigua
1098209,ODI,2017,2017/07/02,India in West Indies ODI Series,4,West Indies,India,West Indies,11 runs,"Sir Vivian Richards Stadium, North Sound",Antigua
1098210,ODI,2017,2017/07/06,India in West Indies ODI Series,5,West Indies,India,India,8 wickets,"Sabina Park, Kingston",Jamaica
1104478,ODI,2017,2017/06/30,Zimbabwe in Sri Lanka ODI Series,1,Sri Lanka,Zimbabwe,Zimbabwe,6 wickets,Galle International Stadium,
1104479,ODI,2017,2017/07/02,Zimbabwe in Sri Lanka ODI Series,2,Sri Lanka,Zimbabwe,Sri Lanka,7 wickets,Galle International Stadium,
1104480,ODI,2017,2017/07/06,Zimbabwe in Sri Lanka ODI Series,3,Sri Lanka,Zimbabwe,Sri Lanka,8 wickets,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota
1104481,ODI,2017,2017/07/08,Zimbabwe in Sri Lanka ODI Series,4,Sri Lanka,Zimbabwe,Zimbabwe,4 wickets,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota
1104482,ODI,2017,2017/07/10,Zimbabwe in Sri Lanka ODI Series,5,Sri Lanka,Zimbabwe,Zimbabwe,3 wickets,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota
1109605,ODI,2017,2017/08/20,India tour of Sri Lanka,1,Sri Lanka,India,India,9 wickets,Rangiri Dambulla International Stadium,
1109606,ODI,2017,2017/08/24,India tour of Sri Lanka,2,Sri Lanka,India,India,3 wickets,Pallekele International Cricket Stadium,
1109607,ODI,2017,2017/08/27,India tour of Sri Lanka,3,Sri Lanka,India,India,6 wickets,Pallekele International Cricket Stadium,
1109608,ODI,2017,2017/08/31,India tour of Sri Lanka,4,India,Sri Lanka,India,168 runs,"R.Premadasa Stadium, Khettarama",Colombo
1109609,ODI,2017,2017/09/03,India tour of Sri Lanka,5,Sri Lanka,India,India,6 wickets,"R.Premadasa Stadium, Khettarama",Colombo
1115775,ODI,2017/18,2018/02/25,England tour of Australia and New Zealand,1,England,New Zealand,New Zealand,3 wickets,Seddon Park,Hamilton
1115776,ODI,2017/18,2018/02/28,England tour of Australia and New Zealand,2,New Zealand,England,England,6 wickets,Bay Oval,Mount Maunganui
1115777,ODI,2017/18,2018/03/03,England tour of Australia and New Zealand,3,England,New Zealand,England,4 runs,Westpac Stadium,Wellington
1115778,ODI,2017/18,2018/03/07,England tour of Australia and New Zealand,4,England,New Zealand,New Zealand,5 wickets,University Oval,Dunedin
1115779,ODI,2017/18,2018/03/10,England tour of Australia and New Zealand,5,New Zealand,England,England,7 wickets,Hagley Oval,Christchurch
1115795,ODI,2017/18,2017/12/20,West Indies tour of New Zealand,1,West Indies,New Zealand,New Zealand,5 wickets,Cobham Oval (New),Whangarei
1115796,ODI,2017/18,2017/12/23,West Indies tour of New Zealand,2,New Zealand,West Indies,New Zealand,204 runs,Hagley Oval,Christchurch
1115797,ODI,2017/18,2017/12/26,West Indies tour of New Zealand,3,New Zealand,West Indies,New Zealand,66 runs,Hagley Oval,Christchurch
1115802,ODI,2017/18,2018/01/06,Pakistan tour of New Zealand,1,New Zealand,Pakistan,New Zealand,61 runs,Basin Reserve,Wellington
1115803,ODI,2017/18,2018/01/09,Pakistan tour of New Zealand,2,Pakistan,New Zealand,New Zealand,8 wickets,Saxton Oval,Nelson
1115804,ODI,2017/18,2018/01/13,Pakistan tour of New Zealand,3,New Zealand,Pakistan,New Zealand,183 runs,University Oval,Dunedin
1115805,ODI,2017/18,2018/01/16,Pakistan tour of New Zealand,4,Pakistan,New Zealand,New Zealand,5 wickets,Seddon Park,Hamilton
1115806,ODI,2017/18,2018/01/19,Pakistan tour of New Zealand,5,New Zealand,Pakistan,New Zealand,15 runs,Basin Reserve,Wellington
1119496,ODI,2017/18,2017/09/17,Australia tour of India,1,India,Australia,India,26 runs,"MA Chidambaram Stadium, Chepauk",Chennai
1119497,ODI,2017/18,2017/09/21,Australia tour of India,2,India,Australia,India,50 runs,Eden Gardens,Kolkata
1119498,ODI,2017/18,2017/09/24,Australia tour of India,3,Australia,India,India,5 wickets,Holkar Cricket Stadium,Indore
1119499,ODI,2017/18,2017/09/28,Australia tour of India,4,Australia,India,Australia,21 runs,M.Chinnaswamy Stadium,Bengaluru
1119500,ODI,2017/18,2017/10/01,Australia tour of India,5,Australia,India,India,7 wickets,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur
1119537,ODI,2018,2018/06/13,Australia tour of England,1,Australia,England,England,3 wickets,Kennington Oval,London
1119538,ODI,2018,2018/06/16,Australia tour of England,2,England,Australia,England,38 runs,Sophia Gardens,Cardiff
1119539,ODI,2018,2018/06/19,Australia tour of England,3,England,Australia,England,242 runs,Trent Bridge,Nottingham
1119540,ODI,2018,2018/06/21,Australia tour of England,4,Australia,England,England,6 wickets,Riverside Ground,Chester-le-Street
1119541,ODI,2018,2018/06/24,Australia tour of England,5,Australia,England,England,1 wickets,Old Trafford,Manchester
1119546,ODI,2018,2018/07/12,India tour of Ireland and England,1,England,India,India,8 wickets,Trent Bridge,Nottingham
1119547,ODI,2018,2018/07/14,India tour of Ireland and England,2,England,India,England,86 runs,Lord's,London
1119548,ODI,2018,2018/07/17,India tour of Ireland and England,3,India,England,England,8 wickets,Headingley,Leeds
1120090,ODI,2017/18,2017/10/22,New Zealand tour of India,1,India,New Zealand,New Zealand,6 wickets,Wankhede Stadium,Mumbai
1120091,ODI,2017/18,2017/10/25,New Zealand tour of India,2,New Zealand,India,India,6 wickets,Maharashtra Cricket Association Stadium,Pune
1120092,ODI,2017/18,2017/10/29,New Zealand tour of India,3,India,New Zealand,India,6 runs,Green Park,Kanpur
1120286,ODI,2017/18,2017/10/13,Pakistan tour of United Arab Emirates,1,Pakistan,Sri Lanka,Pakistan,83 runs,Dubai International Cricket Stadium,
1120287,ODI,2017/18,2017/10/16,Pakistan tour of United Arab Emirates,2,Pakistan,Sri Lanka,Pakistan,32 runs,Sheikh Zayed Stadium,Abu Dhabi
1120288,ODI,2017/18,2017/10/18,Pakistan tour of United Arab Emirates,3,Sri Lanka,Pakistan,Pakistan,7 wickets,Sheikh Zayed Stadium,Abu Dhabi
1120289,ODI,2017/18,2017/10/20,Pakistan tour of United Arab Emirates,4,Sri Lanka,Pakistan,Pakistan,7 wickets,Sharjah Cricket Stadium,
1120290,ODI,2017/18,2017/10/23,Pakistan tour of United Arab Emirates,5,Sri Lanka,Pakistan,Pakistan,9 wickets,Sharjah Cricket Stadium,
1122279,ODI,2017/18,2018/02/01,India tour of South Africa,1,South Africa,India,India,6 wickets,Kingsmead,Durban
1122280,ODI,2017/18,2018/02/04,India tour of South Africa,2,South Africa,India,India,9 wickets,SuperSport Park,Centurion
1122281,ODI,2017/18,2018/02/07,India tour of South Africa,3,India,South Africa,India,124 runs,Newlands,Cape Town
1122282,ODI,2017/18,2018/02/10,India tour of South Africa,4,India,South Africa,South Africa,5 wickets,The Wanderers Stadium,Johannesburg
1122283,ODI,2017/18,2018/02/13,India tour of South Africa,5,India,South Africa,India,73 runs,St George's Park,Port Elizabeth
1122284,ODI,2017/18,2018/02/16,India tour of South Africa,6,South Africa,India,India,8 wickets,SuperSport Park,Centurion
1122726,ODI,2017/18,2017/12/10,Sri Lanka tour of India,1,India,Sri Lanka,Sri Lanka,7 wickets,Himachal Pradesh Cricket Association Stadium,Dharamsala
1122727,ODI,2017/18,2017/12/13,Sri Lanka tour of India,2,India,Sri Lanka,India,141 runs,"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh
1122728,ODI,2017/18,2017/12/17,Sri Lanka tour of India,3,Sri Lanka,India,India,8 wickets,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam
1124089,ODI,2017/18,2017/12/06,ICC World Cricket League Championship,49,Hong Kong,Papua New Guinea,Hong Kong,23 runs,ICC Academy,Dubai
1130737,ODI,2017/18,2018/01/15,Tri-Nation Tournament in Bangladesh,1,Zimbabwe,Bangladesh,Bangladesh,8 wickets,"Shere Bangla National Stadium, Mirpur",Dhaka
1130738,ODI,2017/18,2018/01/17,Tri-Nation Tournament in Bangladesh,2,Zimbabwe,Sri Lanka,Zimbabwe,12 runs,"Shere Bangla National Stadium, Mirpur",Dhaka
1130739,ODI,2017/18,2018/01/19,Tri-Nation Tournament in Bangladesh,3,Bangladesh,Sri Lanka,Bangladesh,163 runs,"Shere Bangla National Stadium, Mirpur",Dhaka
1130740,ODI,2017/18,2018/01/21,Tri-Nation Tournament in Bangladesh,4,Zimbabwe,Sri Lanka,Sri Lanka,5 wickets,"Shere Bangla National Stadium, Mirpur",Dhaka
1130741,ODI,2017/18,2018/01/23,Tri-Nation Tournament in Bangladesh,5,Bangladesh,Zimbabwe,Bangladesh,91 runs,"Shere Bangla National Stadium, Mirpur",Dhaka
1130742,ODI,2017/18,2018/01/25,Tri-Nation Tournament in Bangladesh,6,Bangladesh,Sri Lanka,Sri Lanka,10 wickets,"Shere Bangla National Stadium, Mirpur",Dhaka
1130743,ODI,2017/18,2018/01/27,Tri-Nation Tournament in Bangladesh,,Sri Lanka,Bangladesh,Sri Lanka,79 runs,"Shere Bangla National Stadium, Mirpur",Dhaka
1131274,ODI,2017/18,2018/01/11,United Arab Emirates Tri-Nation Series,1,United Arab Emirates,Ireland,Ireland,4 wickets,ICC Academy,Dubai
1131275,ODI,2017/18,2018/01/13,United Arab Emirates Tri-Nation Series,2,Ireland,United Arab Emirates,Ireland,67 runs,ICC Academy,Dubai
1131276,ODI,2017/18,2018/01/16,United Arab Emirates Tri-Nation Series,3,Scotland,Ireland,Ireland,6 wickets,ICC Academy,Dubai
1131277,ODI,2017/18,2018/01/18,United Arab Emirates Tri-Nation Series,4,Ireland,Scotland,Ireland,24 runs,ICC Academy,Dubai
1131278,ODI,2017/18,2018/01/21,United Arab Emirates Tri-Nation Series,5,Scotland,United Arab Emirates,Scotland,31 runs,ICC Academy,Dubai
1131279,ODI,2017/18,2018/01/23,United Arab Emirates Tri-Nation Series,6,Scotland,United Arab Emirates,United Arab Emirates,4 wickets,ICC Academy,Dubai
1133002,ODI,2017/18,2018/03/06,ICC Cricket World Cup Qualifier (ICC Trophy),5,Papua New Guinea,Ireland,Ireland,4 wickets,Harare Sports Club,
1133003,ODI,2017/18,2018/03/06,ICC Cricket World Cup Qualifier (ICC Trophy),6,West Indies,United Arab Emirates,West Indies,60 runs,Old Hararians,Harare
1133005,ODI,2017/18,2018/03/06,ICC Cricket World Cup Qualifier (ICC Trophy),8,Hong Kong,Scotland,Scotland,4 wickets,Bulawayo Athletic Club,
1133007,ODI,2017/18,2018/03/08,ICC Cricket World Cup Qualifier (ICC Trophy),10,Papua New Guinea,West Indies,West Indies,6 wickets,Old Hararians,Harare
1133010,ODI,2017/18,2018/03/10,ICC Cricket World Cup Qualifier (ICC Trophy),13,West Indies,Ireland,West Indies,52 runs,Harare Sports Club,
1133012,ODI,2017/18,2018/03/10,ICC Cricket World Cup Qualifier (ICC Trophy),15,Zimbabwe,Hong Kong,Zimbabwe,89 runs,Queens Sports Club,Bulawayo
1133015,ODI,2017/18,2018/03/12,ICC Cricket World Cup Qualifier (ICC Trophy),18,Ireland,United Arab Emirates,Ireland,226 runs,Old Hararians,Harare
1133017,ODI,2017/18,2018/03/12,ICC Cricket World Cup Qualifier (ICC Trophy),20,Zimbabwe,Scotland,tie,,Queens Sports Club,Bulawayo
1133019,ODI,2017/18,2018/03/15,ICC Cricket World Cup Qualifier (ICC Trophy),24,Scotland,United Arab Emirates,Scotland,73 runs,Queens Sports Club,Bulawayo
1133022,ODI,2017/18,2018/03/16,ICC Cricket World Cup Qualifier (ICC Trophy),25,Zimbabwe,Ireland,Zimbabwe,107 runs,Harare Sports Club,
1133023,ODI,2017/18,2018/03/17,ICC Cricket World Cup Qualifier (ICC Trophy),27,Papua New Guinea,Hong Kong,Papua New Guinea,58 runs,Old Hararians,Harare
1133025,ODI,2017/18,2018/03/18,ICC Cricket World Cup Qualifier (ICC Trophy),28,Ireland,Scotland,Ireland,25 runs,Harare Sports Club,
1133026,ODI,2017/18,2018/03/19,ICC Cricket World Cup Qualifier (ICC Trophy),29,Zimbabwe,West Indies,West Indies,4 wickets,Harare Sports Club,
1133028,ODI,2017/18,2018/03/21,ICC Cricket World Cup Qualifier (ICC Trophy),31,West Indies,Scotland,West Indies,5 runs,Harare Sports Club,
1133029,ODI,2017/18,2018/03/22,ICC Cricket World Cup Qualifier (ICC Trophy),32,United Arab Emirates,Zimbabwe,United Arab Emirates,3 runs,Harare Sports Club,
1134540,ODI,2017/18,2018/03/04,ICC Cricket World Cup Qualifier (ICC Trophy),1,United Arab Emirates,Papua New Guinea,United Arab Emirates,56 runs,Harare Sports Club,
1140379,ODI,2018/19,2018/10/10,England tour of Sri Lanka,1,England,Sri Lanka,no result,,Rangiri Dambulla International Stadium,
1140380,ODI,2018/19,2018/10/13,England tour of Sri Lanka,2,England,Sri Lanka,England,31 runs,Rangiri Dambulla International Stadium,
1140381,ODI,2018/19,2018/10/17,England tour of Sri Lanka,3,Sri Lanka,England,England,7 wickets,Pallekele International Cricket Stadium,
1140382,ODI,2018/19,2018/10/20,England tour of Sri Lanka,4,Sri Lanka,England,England,18 runs,Pallekele International Cricket Stadium,
1140383,ODI,2018/19,2018/10/23,England tour of Sri Lanka,5,Sri Lanka,England,Sri Lanka,219 runs,"R.Premadasa Stadium, Khettarama",Colombo
1142584,ODI,2018,2018/07/29,South Africa tour of Sri Lanka,1,Sri Lanka,South Africa,South Africa,5 wickets,Rangiri Dambulla International Stadium,
1142585,ODI,2018,2018/08/01,South Africa tour of Sri Lanka,2,Sri Lanka,South Africa,South Africa,4 wickets,Rangiri Dambulla International Stadium,
1142586,ODI,2018,2018/08/05,South Africa tour of Sri Lanka,3,South Africa,Sri Lanka,South Africa,78 runs,Pallekele International Cricket Stadium,
1142587,ODI,2018,2018/08/08,South Africa tour of Sri Lanka,4,Sri Lanka,South Africa,Sri Lanka,3 runs,Pallekele International Cricket Stadium,
1142588,ODI,2018,2018/08/12,South Africa tour of Sri Lanka,5,Sri Lanka,South Africa,Sri Lanka,178 runs,"R.Premadasa Stadium, Khettarama",Colombo
1142920,ODI,2018,2018/07/13,Pakistan tour of Zimbabwe,1,Pakistan,Zimbabwe,Pakistan,201 runs,Queens Sports Club,Bulawayo
1142921,ODI,2018,2018/07/16,Pakistan tour of Zimbabwe,2,Zimbabwe,Pakistan,Pakistan,9 wickets,Queens Sports Club,Bulawayo
1142922,ODI,2018,2018/07/18,Pakistan tour of Zimbabwe,3,Zimbabwe,Pakistan,Pakistan,9 wickets,Queens Sports Club,Bulawayo
1142923,ODI,2018,2018/07/20,Pakistan tour of Zimbabwe,4,Pakistan,Zimbabwe,Pakistan,244 runs,Queens Sports Club,Bulawayo
1142924,ODI,2018,2018/07/22,Pakistan tour of Zimbabwe,5,Pakistan,Zimbabwe,Pakistan,131 runs,Queens Sports Club,Bulawayo
1144146,ODI,2018/19,2018/09/30,Zimbabwe tour of South Africa,1,Zimbabwe,South Africa,South Africa,5 wickets,Diamond Oval,Kimberley
1144147,ODI,2018/19,2018/10/03,Zimbabwe tour of South Africa,2,South Africa,Zimbabwe,South Africa,120 runs,Mangaung Oval,Bloemfontein
1144148,ODI,2018/19,2018/10/06,Zimbabwe tour of South Africa,3,Zimbabwe,South Africa,South Africa,4 wickets,Boland Park,Paarl
1144156,ODI,2018/19,2019/01/19,Pakistan tour of South Africa,1,South Africa,Pakistan,Pakistan,5 wickets,St George's Park,Port Elizabeth
1144157,ODI,2018/19,2019/01/22,Pakistan tour of South Africa,2,South Africa,Pakistan,South Africa,5 wickets,Kingsmead,Durban
1144158,ODI,2018/19,2019/01/25,Pakistan tour of South Africa,3,South Africa,Pakistan,South Africa,13 runs,SuperSport Park,Centurion
1144159,ODI,2018/19,2019/01/27,Pakistan tour of South Africa,4,South Africa,Pakistan,Pakistan,8 wickets,The Wanderers Stadium,Johannesburg
1144160,ODI,2018/19,2019/01/30,Pakistan tour of South Africa,5,South Africa,Pakistan,South Africa,7 wickets,Newlands,Cape Town
1144167,ODI,2018/19,2019/03/03,Sri Lanka tour of South Africa,1,South Africa,Sri Lanka,South Africa,8 wickets,The Wanderers Stadium,Johannesburg
1144168,ODI,2018/19,2019/03/06,Sri Lanka tour of South Africa,2,South Africa,Sri Lanka,South Africa,113 runs,SuperSport Park,Centurion
1144169,ODI,2018/19,2019/03/10,Sri Lanka tour of South Africa,3,South Africa,Sri Lanka,South Africa,71 runs,Kingsmead,Durban
1144170,ODI,2018/19,2019/03/13,Sri Lanka tour of South Africa,4,South Africa,Sri Lanka,South Africa,6 wickets,St George's Park,Port Elizabeth
1144171,ODI,2018/19,2019/03/16,Sri Lanka tour of South Africa,5,South Africa,Sri Lanka,South Africa,41 runs,Newlands,Cape Town
1144483,ODI,2019,2019/05/30,World Cup,1,England,South Africa,England,104 runs,Kennington Oval,London
1144484,ODI,2019,2019/05/31,World Cup,2,Pakistan,West Indies,West Indies,7 wickets,Trent Bridge,Nottingham
1144485,ODI,2019,2019/06/01,World Cup,3,New Zealand,Sri Lanka,New Zealand,10 wickets,Sophia Gardens,Cardiff
1144487,ODI,2019,2019/06/02,World Cup,5,Bangladesh,South Africa,Bangladesh,21 runs,Kennington Oval,London
1144488,ODI,2019,2019/06/03,World Cup,6,England,Pakistan,Pakistan,14 runs,Trent Bridge,Nottingham
1144490,ODI,2019,2019/06/05,World Cup,8,India,South Africa,India,6 wickets,The Rose Bowl,Southampton
1144491,ODI,2019,2019/06/05,World Cup,9,Bangladesh,New Zealand,New Zealand,2 wickets,Kennington Oval,London
1144492,ODI,2019,2019/06/06,World Cup,10,Australia,West Indies,Australia,15 runs,Trent Bridge,Nottingham
1144494,ODI,2019,2019/06/08,World Cup,12,England,Bangladesh,England,106 runs,Sophia Gardens,Cardiff
1144496,ODI,2019,2019/06/09,World Cup,14,Australia,India,India,36 runs,Kennington Oval,London
1144497,ODI,2019,2019/06/10,World Cup,15,South Africa,West Indies,no result,,The Rose Bowl,Southampton
1144499,ODI,2019,2019/06/12,World Cup,17,Australia,Pakistan,Australia,41 runs,The Cooper Associates County Ground,Taunton
1144501,ODI,2019,2019/06/14,World Cup,19,England,West Indies,England,8 wickets,The Rose Bowl,Southampton
1144502,ODI,2019,2019/06/15,World Cup,20,Australia,Sri Lanka,Australia,87 runs,Kennington Oval,London
1144504,ODI,2019,2019/06/16,World Cup,22,India,Pakistan,India,89 runs,Old Trafford,Manchester
1144505,ODI,2019,2019/06/17,World Cup,23,Bangladesh,West Indies,Bangladesh,7 wickets,The Cooper Associates County Ground,Taunton
1144507,ODI,2019,2019/06/19,World Cup,25,New Zealand,South Africa,New Zealand,4 wickets,Edgbaston,Birmingham
1144508,ODI,2019,2019/06/20,World Cup,26,Australia,Bangladesh,Australia,48 runs,Trent Bridge,Nottingham
1144509,ODI,2019,2019/06/21,World Cup,27,England,Sri Lanka,Sri Lanka,20 runs,Headingley,Leeds
1144511,ODI,2019,2019/06/22,World Cup,29,New Zealand,West Indies,New Zealand,5 runs,Old Trafford,Manchester
1144512,ODI,2019,2019/06/23,World Cup,30,Pakistan,South Africa,Pakistan,49 runs,Lord's,London
1144514,ODI,2019,2019/06/25,World Cup,32,England,Australia,Australia,64 runs,Lord's,London
1144515,ODI,2019,2019/06/26,World Cup,33,New Zealand,Pakistan,Pakistan,6 wickets,Edgbaston,Birmingham
1144516,ODI,2019,2019/06/27,World Cup,34,India,West Indies,India,125 runs,Old Trafford,Manchester
1144517,ODI,2019,2019/06/28,World Cup,35,South Africa,Sri Lanka,South Africa,9 wickets,Riverside Ground,Chester-le-Street
1144519,ODI,2019,2019/06/29,World Cup,37,Australia,New Zealand,Australia,86 runs,Lord's,London
1144520,ODI,2019,2019/06/30,World Cup,38,England,India,England,31 runs,Edgbaston,Birmingham
